,product_image,product_ram,product_condition,product_cost,product_name,product_storage,product_color,original_cost
932,https://rukminim1.flixcart.com/image/612/612/k1zbssw0pkrrdj/mobile-refurbished/3/e/g/y17-128-a-1902-vivo-4-original-imaffujbv69qfhhy.jpeg?q=70,4 GB RAM,Refurbished - Okay,₹ 14800.00,ViVO Y17,128 GB,Mystic Purple,20454
933,https://rukminim1.flixcart.com/image/612/612/jpr86fk0/mobile-refurbished/a/t/f/galaxy-j4-32-d-sm-j400fzdhins-samsung-3-original-imafbxfhhjyppzgj.jpeg?q=70,2 GB RAM,Refurbished - Okay,₹ 12030.00,SAMSUNG Galaxy J4,16 GB,Gold,11900
934,https://rukminim1.flixcart.com/image/612/612/k2jbyq80pkrrdj/mobile-refurbished/z/d/6/galaxy-a20-32-c-sm-a205fzdgins-samsung-3-original-imafhcrnnysegvjk.jpeg?q=70,3 GB RAM,Refurbished - Good,₹ 7999.00,SAMSUNG Galaxy A20,32 GB,Gold,8399
935,https://rukminim1.flixcart.com/image/612/612/jsaocy80/mobile-refurbished/f/x/z/redmi-4a-16-d-redmi-4a-redmi-2-original-imaf6juwskhwjcpm.jpeg?q=70,2 GB RAM,Refurbished - Good,₹ 5099.00,Redmi 4A,16 GB,Rose Gold,10890
936,https://rukminim1.flixcart.com/image/612/612/k2jbyq80pkrrdj/mobile-refurbished/e/f/h/f11-128-b-cph1911-oppo-6-original-imafg4zzjgyjsydr.jpeg?q=70,6 GB RAM,Refurbished - Okay,₹ 17990.00,OPPO F11,128 GB,Fluorite Purple,19500
938,https://rukminim1.flixcart.com/image/612/612/k4ss2a80/mobile/z/b/r/samsung-galaxy-m40-m40-original-imafnmrd5hr7sga5.jpeg?q=70,6 GB RAM,Refurbished - Good,₹ 17989.00,SAMSUNG Galaxy M40,128 GB,COCKTAIL ORANGE,17000
941,https://img1a.flixcart.com/www/linchpin/fk-cp-zion/img/placeholder_70cecb.svg,3 GB RAM,Refurbished - Superb,₹ 8499.00,OPPO A57,32 GB,Black,15600
942,https://img1a.flixcart.com/www/linchpin/fk-cp-zion/img/placeholder_70cecb.svg,4 GB RAM,Refurbished - Okay,₹ 5499.00,Moto G5s,32 GB,Oxford Blue,13800
943,https://img1a.flixcart.com/www/linchpin/fk-cp-zion/img/placeholder_70cecb.svg,4 GB RAM,Refurbished - Superb,₹ 15999.00,Redmi Note 6 Pro,64 GB,Black,19800
945,https://img1a.flixcart.com/www/linchpin/fk-cp-zion/img/placeholder_70cecb.svg,6 GB RAM,Refurbished - Good,₹ 7299.00,realme 1,128 GB,Black,9100
947,https://img1a.flixcart.com/www/linchpin/fk-cp-zion/img/placeholder_70cecb.svg,6 GB RAM,Refurbished - Okay,₹ 11399.00,realme 2 Pro,64 GB,Ice Lake,10500
948,https://img1a.flixcart.com/www/linchpin/fk-cp-zion/img/placeholder_70cecb.svg,2 GB RAM,Refurbished - Superb,₹ 5299.00,Redmi 7A,16 GB,Matte Blue,12870
949,https://img1a.flixcart.com/www/linchpin/fk-cp-zion/img/placeholder_70cecb.svg,4 GB RAM,Refurbished - Superb,₹ 8988.00,Redmi Note 7 Pro,64 GB,Space Black,14990
950,https://img1a.flixcart.com/www/linchpin/fk-cp-zion/img/placeholder_70cecb.svg,2 GB RAM,Refurbished - Okay,₹ 5399.00,Redmi 7A,32 GB,Matte Blue,12870
951,https://img1a.flixcart.com/www/linchpin/fk-cp-zion/img/placeholder_70cecb.svg,2 GB RAM,Refurbished - Okay,₹ 3999.00,lenovo VIBE P1m,16 GB,Black,9782
954,https://img1a.flixcart.com/www/linchpin/fk-cp-zion/img/placeholder_70cecb.svg,6 GB RAM,Refurbished - Okay,₹ 18999.00,SAMSUNG Galaxy A50,64 GB,Blue,21757
955,https://img1a.flixcart.com/www/linchpin/fk-cp-zion/img/placeholder_70cecb.svg,4 GB RAM,Refurbished - Good,₹ 9266.00,SAMSUNG Galaxy M30s,64 GB,Black,21675
957,https://img1a.flixcart.com/www/linchpin/fk-cp-zion/img/placeholder_70cecb.svg,3 GB RAM,Refurbished - Good,₹ 6999.00,Redmi Note 7,32 GB,Ruby Red,11200
958,https://img1a.flixcart.com/www/linchpin/fk-cp-zion/img/placeholder_70cecb.svg,512 MB RAM,Refurbished - Superb,₹ 2499.00,Blackberry Curve 9220,512 MB,Black,7114
964,https://rukminim1.flixcart.com/image/612/612/jjolt3k0/mobile-refurbished/y/s/n/desire-eye-16-u-na-htc-2-original-imaf6mdx5kgxbtws.jpeg?q=70,2 GB RAM,Refurbished - Good,₹ 6504.00,HTC Desire Eye,16 GB,Submarine Blue,33793
965,https://rukminim1.flixcart.com/image/612/612/jyxaw7k0/mobile/q/u/y/motorola-moto-e5-plus-xt1924-3-original-imafbxcnrcsuxwze.jpeg?q=70,3 GB RAM,Refurbished - Okay,₹ 15999.00,Moto E5 Plus,32 GB,Black,15640
967,https://rukminim1.flixcart.com/image/612/612/jq8dgnk0/cases-covers/back-cover/d/6/p/karwan-lt-mi-6pro-black-original-imafawhpfzwhxnf2.jpeg?q=70,3 GB RAM,Refurbished - Superb,₹ 6499.00,Redmi 6 Pro,32 GB,Black,13300
970,https://rukminim1.flixcart.com/image/612/612/k3xcdjk0pkrrdj/mobile/4/y/k/vivo-y95-vivo1807-vivo1818-original-imafbhfnm8k7tnqd.jpeg?q=70,4 GB RAM,Refurbished - Good,₹ 8471.00,ViVO Y95,64 GB,Nebula Purple,22232
971,https://rukminim1.flixcart.com/image/612/612/k65d18w0pkrrdj/mobile-refurbished/m/j/w/redmi-7a-32-d-mzb7800in-mi-2-original-imafg27hkgpkhsdy.jpeg?q=70,2 GB RAM,Refurbished - Okay,₹ 6499.00,Redmi 7A,32 GB,Matte Black,12870
972,https://rukminim1.flixcart.com/image/612/612/jjolt3k0/mobile-refurbished/e/p/m/galaxy-j7-prime-2-32-u-sm-g611fzdfins-samsung-3-original-imaf6met5nmyggtw.jpeg?q=70,3 GB RAM,Refurbished - Okay,₹ 13995.00,SAMSUNG Galaxy J7 Prime 2,32 GB,Gold,14450
977,https://img1a.flixcart.com/www/linchpin/fk-cp-zion/img/placeholder_70cecb.svg,1 GB RAM,Refurbished - Okay,₹ 13500.00,SAMSUNG Galaxy Grand Neo,8 GB,White,11050
978,https://img1a.flixcart.com/www/linchpin/fk-cp-zion/img/placeholder_70cecb.svg,2 GB RAM,Refurbished - Okay,₹ 4199.00,SAMSUNG Galaxy On7,16 GB,Gold,15300
980,https://img1a.flixcart.com/www/linchpin/fk-cp-zion/img/placeholder_70cecb.svg,1 GB RAM,Refurbished - Good,₹ 3849.00,Honor Bee,8 GB,Black,8260
981,https://img1a.flixcart.com/www/linchpin/fk-cp-zion/img/placeholder_70cecb.svg,3 GB RAM,Refurbished - Good,₹ 6990.00,realme U1,32 GB,Black,9100
983,https://img1a.flixcart.com/www/linchpin/fk-cp-zion/img/placeholder_70cecb.svg,6 GB RAM,Unboxed - Like New,₹ 15999.00,realme 5 Pro,64 GB,Sparkling Blue,14990
985,https://img1a.flixcart.com/www/linchpin/fk-cp-zion/img/placeholder_70cecb.svg,8 GB RAM,Refurbished - Superb,₹ 16999.00,realme 5 Pro,128 GB,Crystal Green,14990
986,https://img1a.flixcart.com/www/linchpin/fk-cp-zion/img/placeholder_70cecb.svg,6 GB RAM,Refurbished - Good,₹ 16499.00,SAMSUNG Galaxy A31,128 GB,Prism Crush Blue,17999
988,https://img1a.flixcart.com/www/linchpin/fk-cp-zion/img/placeholder_70cecb.svg,6 GB RAM,Refurbished - Superb,₹ 16499.00,OPPO K1,64 GB,Piano Black,16380
989,https://img1a.flixcart.com/www/linchpin/fk-cp-zion/img/placeholder_70cecb.svg,2 GB RAM,Refurbished - Good,₹ 4188.00,lenovo A6000 Plus,16 GB,Black,9782
990,https://img1a.flixcart.com/www/linchpin/fk-cp-zion/img/placeholder_70cecb.svg,4 GB RAM,Refurbished - Okay,₹ 8398.00,Redmi Note 5 Pro,64 GB,Blue,17820
991,https://img1a.flixcart.com/www/linchpin/fk-cp-zion/img/placeholder_70cecb.svg,3 GB RAM,Refurbished - Good,₹ 12999.00,realme U1,32 GB,Brave Blue,9100
992,https://img1a.flixcart.com/www/linchpin/fk-cp-zion/img/placeholder_70cecb.svg,6 GB RAM,Refurbished - Okay,₹ 17989.00,SAMSUNG Galaxy M40,128 GB,Seawater Blue,17000
993,https://img1a.flixcart.com/www/linchpin/fk-cp-zion/img/placeholder_70cecb.svg,1 GB RAM,Refurbished - Good,₹ 3499.00,Redmi 2,8 GB,Grey,12870
994,https://img1a.flixcart.com/www/linchpin/fk-cp-zion/img/placeholder_70cecb.svg,6 GB RAM,Refurbished - Good,₹ 18500.00,SAMSUNG Galaxy M30s,128 GB,White,21675
997,https://img1a.flixcart.com/www/linchpin/fk-cp-zion/img/placeholder_70cecb.svg,2 GB RAM,Refurbished - Superb,₹ 5299.00,Redmi 7A,16 GB,Matte Black,12870
998,https://img1a.flixcart.com/www/linchpin/fk-cp-zion/img/placeholder_70cecb.svg,2 GB RAM,Refurbished - Okay,₹ 5499.00,Moto G4 Play,16 GB,White,11960
999,https://img1a.flixcart.com/www/linchpin/fk-cp-zion/img/placeholder_70cecb.svg,4 GB RAM,Refurbished - Good,₹ 16990.00,ViVO V5S,64 GB,Blue,24900
